id,href,img,post_date,edit_date,post,type,abandon_date,open_date,adoption_date,age,gender,color,breed,size,health,target,target_log,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬
256,https://www.facebook.com/photo/?fbid=5386704334730446,486196422_9582135955187242_5489930811810375048_n.jpg,2022-07-18,2022-07-21,"(已結案 111.07.21已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111051601將於111.07.21(四)開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備貓用硬殼式側開運輸籠。

編號：111051601
籠號：急傷
性別：男生
年齡：1-3歲
毛色：灰白
進所日期：111.05.16
健康評估：初步評估正常；已完成絕育
行為評估：緊張緊迫，愛咬人

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-05-16,2022-07-21,2022-07-21,2.0,1,"['灰', '白']",米克斯,1,1,66,4.204692619390966,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,https://www.facebook.com/photo/?fbid=5415451921855687,486143474_9586270514773786_3281330214963578943_n.jpg,2022-07-30,2022-08-16,"(111/08/16已完成認養)
＊防疫期間，未配戴口罩者不得入內＊
< 收容編號111071001將於111.08.02(二)開放認養 >
欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。
編號：111071001
籠號：Q1
性別：男生
年齡：1-3歲
花色：灰白
進所日期：111.7.10
健康評估：初步評估正常，已絕育。
行為評估：非常好動、有力
https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-07-10,2022-08-02,2022-08-16,2.0,1,"['灰', '白']",比特犬,1,1,37,3.6375861597263857,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,https://www.facebook.com/photo/?fbid=5426956124038600,486473535_9586311381436366_3018807422178991485_n.jpg,2022-08-02,2022-08-05,"(已結案 111.08.05已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111062902將於111.08.05(五)開放認養 >
欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：111062902
籠號：S外
性別：女生
年紀：3-7歲
花色：黑白
進所日期：111.6.29
健康評估：7/13拉肚子、7/29送急傷，所外絕育，皮病。
行為評估：緊張緊迫

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-06-29,2022-08-05,2022-08-05,5.0,0,"['黑', '白']",法鬥,1,0,37,3.6375861597263857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,https://www.facebook.com/photo/?fbid=5446393008761578,486325941_9588098184591019_3540117674451271178_n.jpg,2022-08-09,2022-08-12,"(已結案 111.08.12已完成認養)
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111072210 將於111.08.12(五)開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備貓用硬殼式側開運輸籠。

編號：111072210
籠號：幼貓室
性別：男生
年齡：1-3月
毛色：黃白
進所日期：111.07.22
健康評估：7/25下痢
行為評估：緊張緊迫

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-07-22,2022-08-12,2022-08-12,0.17,1,"['黃', '白']",米克斯,1,0,21,3.091042453358316,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,https://www.facebook.com/photo/?fbid=5459356960798516,486469138_9592367044164133_7111328836359022360_n.jpg,2022-08-14,2022-08-17,"(已結案111.08.17已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊
< 收容編號111062702 將於111.08.17(三)開放認養 >
欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：111062702
籠號：S外
性別：男生
年紀：3-7歲
花色：白色
進所日期：111.6.27
健康評估：已完成絕育。
行為評估：緊張緊迫。

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-06-27,2022-08-17,2022-08-17,5.0,1,['白'],柴犬,1,1,51,3.951243718581427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,https://www.facebook.com/photo/?fbid=5465929213474624,486155068_9593214237412747_3673139417966562912_n.jpg,2022-08-16,2022-09-16,"(已結案111.09.16已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊

帽帽

編號：111080709
籠號：C3-7
性別：女生
年紀：3-7歲
花色：黑黃
進所日期：111.8.7
健康評估：初步評估為正常
行為評估：慢熟，緊張緊迫。
我是帽帽~~森森的妹妹，最近慢慢融入大生活~
這邊的哥哥、姊姊們都對我很好，歡迎大家來看看我哦:)

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養狗需攜帶犬專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區安美街191號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-08-07,2022-08-16,2022-09-16,5.0,0,"['黑', '黃']",米克斯,1,1,40,3.713572066704308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,https://www.facebook.com/photo/?fbid=5474703299263882,486253822_9593243017409869_4352734196472071184_n.jpg,2022-08-20,2022-08-23,"〈111.8.23已完成認養手續〉
－
＊防疫期間，未配戴口罩者不得入內＊
< 收容編號111073104 將於111.08.23(二)開放認養 >
欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。
編號：111073104
籠號：S外
性別：男生
年紀：7歲以上
花色：白
進所日期：111.7.31
健康評估：牙結石、缺牙、乾眼症、已完成絕育。
行為評估：非常好動，可碰觸及撫摸。

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-07-31,2022-08-23,2022-08-23,7.0,1,['白'],馬爾濟斯,0,0,23,3.1780538303479458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,https://www.facebook.com/photo/?fbid=5485546914846187,486326896_9594250783975759_2361375687672273137_n.jpg,2022-08-23,2022-08-26,"〈111.8.26已完成認養〉
－
＊＊防疫期間，未戴口罩，不得入內。＊＊
< 收容編號111070404將於111.08.26(五) 開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等）至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。註：中籤者攜帶動物離開時，請自備鍊繩、箱籠或採其他適當防護措施。

編號：111070404
籠號：C2-3
性別：公
年紀：1-3歲
花色：虎白
進所日期：111.07.04

健康評估：已絕育、上呼吸道感染(8/13)
行為評估：可觸碰撫摸

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養

https://asms.coa.gov.tw/Amlapp/app/AnnounceList.aspx...... 顯示較少",0,2022-07-04,2022-08-26,2022-08-26,2.0,1,"['虎', '白']",米克斯,1,0,53,3.9889840465642745,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,https://www.facebook.com/photo/?fbid=5540405406027004,486783396_9606082026125968_1232148150219797736_n.jpg,2022-09-12,2022-09-14,"〈111.9.14已認養〉
－
＊＊防疫期間，未戴口罩，不得入內。＊＊
< 收容編號111082318 將於111.09.14(三) 開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等）至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。註：中籤者攜帶動物離開時，請自備鍊繩、箱籠或採其他適當防護措施。

編號：111082318
籠號：C3-5
性別：母
年紀：1-3歲
花色：虎白
進所日期：111.8.23
健康評估：初步評估為正常。
行為評估：可觸碰撫摸

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-08-23,2022-09-14,2022-09-14,2.0,0,"['虎', '白']",米克斯,1,1,22,3.1354942159291497,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,https://www.facebook.com/photo/?fbid=5578008445600033,486751933_9613028665431304_394972727164750505_n.jpg,2022-09-25,2022-09-28,"〈111.9.27已完成認養〉
－
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111090802將於111.09.27(二)開放認養 >
欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：111090802
籠號：幼犬檢疫室
性別：女生
年紀：7歲以上
花色：棕
進所日期：111.09.08
健康評估：右後肢脫毛、心雜音、乳腺瘤，不適絕育
行為評估：友善親近人、活潑好動、沒人陪會叫

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-09-08,2022-09-27,2022-09-27,7.0,0,['棕'],貴賓,0,0,19,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,https://www.facebook.com/photo/?fbid=5649633598437517,487472055_9624913800909457_2531274057938503877_n.jpg,2022-10-22,2022-10-25,"(已結案111.10.25已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111082605將於111.10.25(二)開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備貓用硬殼式側開運輸籠。

<摩卡>
編號：111082605
籠號：貓隔
性別：男生
年紀：1歲-3歲
花色：黑
進所日期：111.08.26
健康評估：已施打預防針及完成絕育
行為評估：可觸碰及撫摸

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-08-26,2022-10-25,2022-10-25,2.0,1,['黑'],美短,1,1,60,4.110873864173311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,https://www.facebook.com/photo/?fbid=5656042921129918,488225952_9624937107573793_3367110881664540525_n.jpg,2022-10-22,2022-11-30,"(2022/11/12已辦理完認養手續)
＊防疫期間，未配戴口罩者不得入內＊
皮卡丘

編號：111092505
籠號：貓互動式
性別：男生
年紀：1-3歲
花色：虎斑白
進所日期：111.09.25
健康評估：貓免疫不全病毒感染症；已完成絕育
行為評估：緊張緊迫
https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......
<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養狗需攜帶犬隻專用牽繩或胸背帶、運輸籠等
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-09-25,2022-10-22,2022-11-12,2.0,1,"['虎斑', '白']",米克斯,1,0,48,3.8918202981106265,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,https://www.facebook.com/photo/?fbid=5684769071590636,487541061_9628838287183675_3321495897604907248_n.jpg,2022-10-30,2022-11-20,"(111/11.20已完成認養手續)
＊＊防疫期間，未配戴口罩者不得入內＊＊
和牛

編號：111070509
籠號：C3-10
性別：女生
年紀：1-3歲
花色：黑白
進所日期：111.07.05
.
健康評估：曾8/3、9/11上呼吸道感染，已完成絕育。
行為評估：緊張緊迫、可觸碰撫摸
.https://asms.coa.gov.tw/Amlapp/app/AnnounceList.aspx......
<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號。
2.認養貓咪需自備運輸籠（硬式側開塑膠殼提籠）；認養狗狗需自備牽繩或提籠。
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區安美街191號
5.電話：02-87913254

.
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-07-05,2022-10-30,2022-11-20,2.0,0,"['黑', '白']",米克斯,1,0,138,4.9344739331306915,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,https://www.facebook.com/photo/?fbid=5690361487698061,488254884_9629646950436142_5753226549082703684_n.jpg,2022-11-01,2022-11-03,"〈已結案〉
111.11.03 已完成認養手續。
-------
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111101303將於111.11.3(四)開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備犬隻專用牽繩或胸背帶、運輸籠等。

收容編號：111101303
進所日期：111.10.13
籠號：幼犬檢疫室
性別：女生
年齡：1-3歲
花色：白
健康評估：初步評估正常、已完成絕育。
行為評估：敏感、緊張、緊迫

https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx......

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-10-13,2022-11-03,2022-11-03,2.0,0,['白'],柴犬,1,1,21,3.091042453358316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,https://www.facebook.com/photo/?fbid=5707218119345731,487813741_9636983593035811_3085398998581360628_n.jpg,2022-11-07,2022-11-10,"〈已結案〉
111.11.10已完成認養手續。
------
＊＊防疫期間，未戴口罩，不得入內。＊＊
< 收容編號111102902將於111.11.10(四) 開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等）至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。註：中籤者攜帶動物離開時，請自備鍊繩、箱籠或採其他適當防護措施。

編號：111102902
籠號：貓隔離
性別：母
年紀：1-3歲
花色：虎
進所日期：111.10.29

健康評估：右剪耳
行為評估：緊張緊迫、害怕畏縮、發出威脅音

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養

https://asms.coa.gov.tw/Amlapp/app/AnnounceList.aspx...... 顯示較少",0,2022-10-29,2022-11-10,2022-11-10,2.0,0,['虎'],米克斯,1,0,12,2.5649493574615367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,https://www.facebook.com/photo/?fbid=5780688761998666,488572619_9649156725151831_6802945741310903352_n.jpg,2022-12-02,2022-12-06,"(111.12.06已完成認養手續)
防疫期間，未配戴口罩者不得入內
< 收容編號111090215 將於111.12.6(二)開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備貓用硬殼式側開運輸籠。
編號：111090215
籠號：幼貓室
性別：男生
年紀：1-3月
花色：虎斑
進所日期：111.09.02
健康評估：初步評估為正常
行為評估：友善親人 (環境改變有可能個性會轉變)、不愛乾淨

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-09-02,2022-12-06,2022-12-06,0.17,1,"['虎', '斑']",米克斯,1,1,95,4.564348191467836,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,https://www.facebook.com/photo/?fbid=5812100818857460,487855545_9651430631591107_8080517191618199684_n.jpg,2022-12-11,2022-12-14,"(已結案 111.12.14已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊

< 收容編號111112301將於111.12.14 (三) 開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備貓用硬殼式側開運輸籠。

編號：111112301
籠號：K8
性別：男生
年紀：6月-1歲
花色：虎斑
進所日期：111.11.23

健康評估：已施打預防針及完成絕育
行為評估：害羞、緊張；可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-11-23,2022-12-14,2022-12-14,0.75,1,"['虎', '斑']",米克斯,1,1,21,3.091042453358316,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,https://www.facebook.com/photo/?fbid=5918737964860411,488976474_9665908606809976_8140497870341037795_n.jpg,2023-01-15,2023-01-30,"(已結案 112.01.29已完成認養手續)
＊防疫期間，未配戴口罩者不得入內＊
賈傑

編號：111102101
籠號：C1-4
性別：男生
年紀：1-3歲(入所時)
花色：虎斑
進所日期：111.10.21
健康評估：11/27耳傷，已完成絕育
行為評估：緊張緊迫、可觸碰及撫摸

https://www.pet.gov.tw/AnimalApp/AnnounceSingle.aspx?PageType=Adopt&AcNum=MTExMTAyMTAx&UT=VkFBQUc=

<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養狗需攜帶犬隻專用牽繩或胸背帶、運輸籠等
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-10-21,2023-01-15,2023-01-29,2.0,1,"['虎', '斑']",米克斯,1,0,100,4.61512051684126,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,https://www.facebook.com/photo/?fbid=555553936606714,482227703_1070202418475194_3579430030279574399_n.jpg,2023-01-28,2023-02-16,"(已認養)

防疫期間，未配戴口罩者不得入內
< 收容編號111121803將於112.1.31(二)開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件(需年滿18歲且無棄養紀錄或違反動保法等)至臨櫃登記，完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。
註：中籤者攜帶動物離開時，請自備犬隻專用牽繩或胸背帶、運輸籠等。

編號：111121803
籠號：犬檢疫室
性別：女生
年紀：3-7歲
花色：棕
進所日期：111.12.18
健康評估：前腳趾脫毛，已施打狂犬病疫苗及完成絕育
行為評估：可觸碰及撫摸

https://www.pet.gov.tw/AnimalApp/AnnounceSingle.aspx?PageType=Announce&AcNum=MTExMTIxODAz&UT=VkFBQUc=

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-12-18,2023-01-31,2023-02-16,5.0,0,['棕'],貴賓,0,0,60,4.110873864173311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275,https://www.facebook.com/photo/?fbid=563112289184212,484818254_1073801231448646_919861436756485214_n.jpg,2023-02-07,2023-02-10,"(已結案112.2.10已完成認養手續)
＊＊防疫期間，未戴口罩，不得入內。＊＊
< 收容編號111120301將於112.02.10(五) 開放認養 >

欲認養者，請於早上10:00-10:10，攜帶身分證件（需年滿18歲且無棄養紀錄或違反動保法等）至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。註：中籤者攜帶動物離開時，請自備鍊繩、箱籠或採其他適當防護措施。

編號：111120301
籠號：K5
性別：公
年紀：6月-1歲
花色：虎
進所日期：111.12.03

健康評估：112/1/11呼吸道感染、112/2/4絕育
行為評估：可處碰撫摸、愛講話、喜歡啃手手（人）

#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養

https://www.pet.gov.tw/AnimalApp/AnnounceSingle.aspx?PageType=Announce&AcNum=MTExMTIwMzAx&UT=VkFBQUc= 顯示較少",0,2022-12-03,2023-02-10,2023-02-10,0.75,1,['虎'],米克斯,1,0,69,4.248495242049359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,https://www.facebook.com/photo/?fbid=566514302177344,484641283_1074394714722631_8954830908832194308_n.jpg,2023-02-11,2023-02-14,"(已結案112.02.14已完成認養手續)
＊＊防疫期間，未戴口罩，不得入內。＊＊
< 收容編號111121104 將於112.2.14(二) 開放認養 >
欲認養者，請於早上10:00-10:10，攜帶身分證件（需年滿18歲且無棄養紀錄或違反動保法等）至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。註：中籤者攜帶動物離開時，請自備鍊繩、箱籠或採其他適當防護措施。
編號：111121104
籠號：貓隔離室
性別：母
年紀：1-3歲
花色：灰白
進所日期：111.12.11
健康評估：1/24便便有蟲(已驅蟲)、1/15已完成絕育
行為評估：緊張緊迫

https://www.pet.gov.tw/AnimalApp/AnnounceSingle.aspx?PageType=Announce&AcNum=MTExMTIxMTA0&UT=VkFBQUc=
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",0,2022-12-11,2023-02-14,2023-02-14,2.0,0,"['灰', '白']",米克斯,1,0,65,4.189654742026425,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,https://www.facebook.com/photo/?fbid=575454681283306,485003992_1075711497924286_8344833146059907643_n.jpg,2023-02-23,2023-02-25,"(已結案112.02.25已完成認養手續)
爺爺

編號：111121201
籠號：P
性別：男生
年紀：>7歲(進所時)
花色：黑棕
進所日期：111.12.12

健康評估：初步評估為正常
行為評估：可觸碰及撫摸

https://www.pet.gov.tw/AnimalApp/AnnounceSingle.aspx?PageType=Announce&AcNum=MTExMTIxMjAx&UT=VkFBQUc=

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養狗需攜帶犬專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區安美街191號
電話：(02)8791-3254
<欲認養本區犬隻，請詳閱相簿說明>
#臺北市動物之家
#臺北市動物保護處
#臺北市產業發展局
#認養不棄養 顯示較少",1,2022-12-12,2023-02-23,2023-02-25,7.0,1,"['黑', '棕']",臘腸,0,1,75,4.330733340286331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
